total_energy_consumption,ensemble_size,input_file_length,image_height,image_width,ensemble_accuracy,ensemble_confidence,ensemble_avg_response_time,ensemble_max_response_time,ensemble_contribution,reward,action,distribution_weights,models
0.8245137703113788,3,15,224,224,0.93,0.7732342768708865,0.5646761305428378,0.596593130155095,0.8835074937343598,0.877685407217849,1,"[100.0, 11.0, 50.0, 100.0, 0.0, 20.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['EfficientNetB7', 'EfficientNetV2S', 'NASNetLarge']"
0.8245137703113788,3,33,224,224,0.95,0.7976898575822511,0.5627535246666101,0.5876513377843194,0.8872911021113395,0.9629286886244173,1,"[100.0, 11.0, 50.0, 100.0, 0.0, 20.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['EfficientNetB7', 'EfficientNetV2S', 'NASNetLarge']"
0.8245137703113788,3,14,224,224,0.94,0.7867997607588767,0.5621991634722832,0.5912646112446059,0.8838331961631775,0.9223951421873302,0,"[100.0, 11.0, 50.0, 100.0, 0.0, 20.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['EfficientNetB7', 'EfficientNetV2S', 'NASNetLarge']"
0.5081312088354688,2,14,224,224,0.98,0.7702029582858085,0.5662249925046753,0.5860710591945482,0.8564975646138191,1.0658172844896432,3,"[100.0, 11.0, 50.0, 100.0, 0.0, 20.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['EfficientNetB7', 'EfficientNetV2S']"
0.5081312088354688,2,14,224,224,0.95,0.7741753882169724,0.5653560679021545,0.5957535038279586,0.8653940731287002,0.9629286886244173,3,"[100.0, 11.0, 50.0, 100.0, 0.0, 20.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['EfficientNetB7', 'EfficientNetV2S']"
0.5081312088354688,2,14,224,224,0.99,0.810371023118496,0.5647313584586076,0.5870852645261623,0.8813928502798081,1.0953278819981815,3,"[100.0, 11.0, 50.0, 100.0, 0.0, 20.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['EfficientNetB7', 'EfficientNetV2S']"
0.5081312088354688,2,15,224,224,0.92,0.7406956201791763,0.5631361168991894,0.5818083476609651,0.8478986299037934,0.8278390345727514,0,"[100.0, 11.0, 50.0, 100.0, 0.0, 20.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['EfficientNetB7', 'EfficientNetV2S']"
0.5081312088354688,2,14,224,224,0.98,0.7833560228347778,0.5636709044760978,0.5825783015038062,0.8557031503319741,1.0658172844896432,2,"[100.0, 11.0, 50.0, 100.0, 0.0, 20.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['EfficientNetB7', 'EfficientNetV2S']"
0.8245137703113788,3,14,224,224,0.93,0.7878577568133671,0.5637128530911215,0.5840843365457045,0.885051554441452,0.877685407217849,1,"[100.0, 11.0, 50.0, 100.0, 0.0, 20.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['EfficientNetB7', 'EfficientNetV2S', 'NASNetLarge']"
0.8245137703113788,3,14,224,224,0.93,0.7669518187145391,0.5645472306003607,0.5871837328140935,0.8794088390469551,0.877685407217849,1,"[100.0, 11.0, 50.0, 100.0, 0.0, 20.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['EfficientNetB7', 'EfficientNetV2S', 'NASNetLarge']"
0.8245137703113788,3,33,224,224,0.9,0.7557853703697524,0.5643112034529058,0.5878577120062263,0.875787253677845,0.7067953418479758,0,"[100.0, 11.0, 50.0, 100.0, 0.0, 20.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['EfficientNetB7', 'EfficientNetV2S', 'NASNetLarge']"
0.8245137703113788,3,13,224,224,0.93,0.7595334928731124,0.5639337869222261,0.5918444634716636,0.8477645441889763,0.877685407217849,2,"[100.0, 11.0, 50.0, 100.0, 0.0, 20.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['EfficientNetB7', 'EfficientNetV2S', 'NASNetLarge']"
0.8245137703113788,3,15,224,224,0.96,0.8016420748829841,0.5636368087101106,0.5873546470715126,0.8918525469303131,1.0,1,"[100.0, 11.0, 50.0, 100.0, 0.0, 20.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['EfficientNetB7', 'EfficientNetV2S', 'NASNetLarge']"
0.5081312088354688,2,15,224,224,0.97,0.7960543236136437,0.5632029746170113,0.5945638757524768,0.8706598100066185,1.0341542762343057,3,"[100.0, 11.0, 50.0, 100.0, 0.0, 20.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['EfficientNetB7', 'EfficientNetV2S']"
0.5081312088354688,2,13,224,224,0.99,0.8079219853878021,0.5644304243484936,0.5858631364650252,0.8829072511196137,1.0953278819981815,0,"[100.0, 11.0, 50.0, 100.0, 0.0, 20.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['EfficientNetB7', 'EfficientNetV2S']"
0.37023952996044085,2,14,224,224,0.94,0.8037213630974293,0.3867204071369899,0.49550669893470406,0.8747951376438141,0.9223951421873302,2,"[100.0, 11.0, 50.0, 100.0, 0.0, 20.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['EfficientNetV2S', 'NASNetLarge']"
0.37023952996044085,2,14,224,224,0.93,0.8166805218160152,0.3861590546086987,0.44517557986897066,0.8846614637970924,0.877685407217849,0,"[100.0, 11.0, 50.0, 100.0, 0.0, 20.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['EfficientNetV2S', 'NASNetLarge']"
0.37023952996044085,2,14,224,224,0.95,0.8271161502599716,0.3857094168015392,0.43492001588680756,0.8872417062520981,0.9629286886244173,2,"[100.0, 11.0, 50.0, 100.0, 0.0, 20.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['EfficientNetV2S', 'NASNetLarge']"
0.8245137703113788,3,14,224,224,0.92,0.7619647246599197,0.5637173351929224,0.5889575463008236,0.8755949607491493,0.8278390345727514,1,"[100.0, 11.0, 50.0, 100.0, 0.0, 20.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['EfficientNetB7', 'EfficientNetV2S', 'NASNetLarge']"
0.8245137703113788,3,15,224,224,0.93,0.7783685408035913,0.5635677916962032,0.5843388274796419,0.876999343931675,0.877685407217849,2,"[100.0, 11.0, 50.0, 100.0, 0.0, 20.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['EfficientNetB7', 'EfficientNetV2S', 'NASNetLarge']"
0.8245137703113788,3,15,224,224,0.95,0.8043672196567058,0.5623440320397072,0.5819809121338368,0.8975172752141952,0.9629286886244173,0,"[100.0, 11.0, 50.0, 100.0, 0.0, 20.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['EfficientNetB7', 'EfficientNetV2S', 'NASNetLarge']"
0.8245137703113788,3,13,224,224,0.95,0.7853241311013697,0.5626522467455065,0.5853206256954523,0.8751809072494506,0.9629286886244173,2,"[100.0, 11.0, 50.0, 100.0, 0.0, 20.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['EfficientNetB7', 'EfficientNetV2S', 'NASNetLarge']"
0.37023952996044085,2,15,224,224,0.94,0.8174567402899265,0.3859903292186146,0.44582112657466766,0.8761815464496613,0.9223951421873302,3,"[100.0, 11.0, 50.0, 100.0, 0.0, 20.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['EfficientNetV2S', 'NASNetLarge']"
0.37023952996044085,2,14,224,224,0.99,0.8469172935187816,0.38550819638090805,0.40427263400153,0.8764306759834289,1.0953278819981815,3,"[100.0, 11.0, 50.0, 100.0, 0.0, 20.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['EfficientNetV2S', 'NASNetLarge']"
0.37023952996044085,2,15,224,224,0.91,0.7948551037907601,0.38628040525883867,0.45690109260231593,0.8740912204980851,0.7715206714846308,3,"[100.0, 11.0, 50.0, 100.0, 0.0, 20.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['EfficientNetV2S', 'NASNetLarge']"
0.8245137703113788,3,14,224,224,0.93,0.7680858509242533,0.5630843068199396,0.5771547027555738,0.8642560249567032,0.877685407217849,1,"[100.0, 11.0, 50.0, 100.0, 0.0, 20.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['EfficientNetB7', 'EfficientNetV2S', 'NASNetLarge']"
0.37023952996044085,2,14,224,224,0.92,0.7884144181013107,0.38471006470908287,0.3972585700345238,0.876622946858406,0.8278390345727514,3,"[100.0, 11.0, 50.0, 100.0, 0.0, 20.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['EfficientNetV2S', 'NASNetLarge']"
0.37023952996044085,2,15,224,224,0.92,0.8075184693932533,0.38536214365003296,0.412557522420762,0.8838867706060409,0.8278390345727514,3,"[100.0, 11.0, 50.0, 100.0, 0.0, 20.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['EfficientNetV2S', 'NASNetLarge']"
